CustomerKey,Prefix,FirstName,LastName,Customer Name,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
23967,MRS.,VERONICA,SURI,VERONICA  SURI,02-09-1962,S,F,veronica0@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,Y
23968,MR.,CALEB,BAKER,CALEB  BAKER,12-09-1961,M,M,caleb37@adventure-works.com,"$10,000 ",1,Bachelors,Manual,Y
23969,MR.,COLE,SANDERS,COLE  SANDERS,01-05-1961,S,M,cole4@adventure-works.com,"$10,000 ",1,Bachelors,Manual,N
23970,MRS.,REBEKAH,FERNANDEZ,REBEKAH  FERNANDEZ,10/15/1961,S,F,rebekah15@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,Y
23971,MRS.,LINDSEY,JAI,LINDSEY  JAI,09-02-1961,S,F,lindsey12@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,N
23972,MR.,CLARENCE,LIANG,CLARENCE  LIANG,05-04-1961,S,M,clarence9@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,N
23973,MR.,ZACHARY,LONG,ZACHARY  LONG,03-09-1936,S,M,zachary8@adventure-works.com,"$10,000 ",1,Graduate Degree,Clerical,N
23974,MRS.,SUSAN,HUANG,SUSAN  HUANG,4/22/1958,S,F,susan15@adventure-works.com,"$10,000 ",1,Bachelors,Manual,N
23975,MR.,FRANK,BLANCO,FRANK  BLANCO,10/24/1958,S,M,frank23@adventure-works.com,"$10,000 ",1,Bachelors,Manual,Y
23976,MRS.,RACHAEL,ARUN,RACHAEL  ARUN,3/21/1958,S,F,rachael6@adventure-works.com,"$20,000 ",1,Bachelors,Manual,Y
23977,,GAIL,BUTLER,GAIL  BUTLER,2/24/1958,S,NA,gail4@adventure-works.com,"$20,000 ",1,Bachelors,Manual,Y
23978,MR.,PHILIP,ORTEGA,PHILIP  ORTEGA,9/13/1957,M,M,philip21@adventure-works.com,"$10,000 ",1,Partial College,Manual,N
23979,MR.,DAMIEN,CHEN,DAMIEN  CHEN,2/21/1956,S,M,damien1@adventure-works.com,"$10,000 ",2,Partial College,Manual,N
23980,MR.,SERGIO,GARCIA,SERGIO  GARCIA,06-06-1956,S,M,sergio15@adventure-works.com,"$20,000 ",1,Bachelors,Clerical,Y
23981,MR.,CESAR,MARTINEZ,CESAR  MARTINEZ,11/18/1955,M,M,cesar17@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y
23982,MR.,ADAM,DIAZ,ADAM  DIAZ,02-10-1954,S,M,adam18@adventure-works.com,"$10,000 ",2,Partial College,Manual,N
23983,MRS.,TAYLOR,REED,TAYLOR  REED,11/22/1954,S,F,taylor4@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y
23984,MRS.,KELSEY,KENNEDY,KELSEY  KENNEDY,4/15/1954,S,F,kelsey7@adventure-works.com,"$10,000 ",2,Partial College,Manual,N
23985,MRS.,JANET,TORRES,JANET  TORRES,2/17/1937,M,F,janet17@adventure-works.com,"$20,000 ",1,Bachelors,Clerical,Y
23986,MRS.,TANYA,TORRES,TANYA  TORRES,4/21/1940,M,F,tanya8@adventure-works.com,"$20,000 ",1,Bachelors,Clerical,Y
23987,MRS.,DAWN,SHARMA,DAWN  SHARMA,10-03-1941,M,F,dawn33@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y
23988,MR.,CESAR,SÁNCHEZ,CESAR  SÁNCHEZ,6/19/1941,M,M,cesar20@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y
23989,MR.,DAMIEN,BECK,DAMIEN  BECK,2/26/1942,S,M,damien35@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,N
23990,MRS.,CLAUDIA,HUANG,CLAUDIA  HUANG,10-04-1943,S,F,claudia5@adventure-works.com,"$10,000 ",3,Partial College,Manual,N
23991,MR.,TODD,ZHAO,TODD  ZHAO,1/24/1943,M,M,todd9@adventure-works.com,"$10,000 ",3,Partial College,Manual,N
23992,MS.,BONNIE,CHANDE,BONNIE  CHANDE,5/15/1980,S,F,bonnie21@adventure-works.com,"$10,000 ",0,Partial College,Manual,N
23993,MS.,RACHAEL,FERNANDEZ,RACHAEL  FERNANDEZ,05-05-1980,S,F,rachael14@adventure-works.com,"$10,000 ",0,Partial College,Manual,N
23994,MR.,RAYMOND,SUBRAM,RAYMOND  SUBRAM,10-09-1980,M,M,raymond15@adventure-works.com,"$10,000 ",0,Partial College,Manual,N
23995,MR.,BRADLEY,CARSON,BRADLEY  CARSON,06-03-1980,S,M,bradley18@adventure-works.com,"$20,000 ",0,Bachelors,Clerical,N
23996,MR.,RICHARD,LEE,RICHARD  LEE,4/19/1979,S,M,richard16@adventure-works.com,"$10,000 ",0,Partial College,Manual,N
23997,MR.,KRISTOPHER,SRINI,KRISTOPHER  SRINI,05-09-1978,M,M,kristopher8@adventure-works.com,"$10,000 ",0,Partial College,Manual,N
23998,MR.,ARTURO,RAJI,ARTURO  RAJI,5/26/1978,M,M,arturo45@adventure-works.com,"$10,000 ",0,Partial College,Manual,Y
23999,MR.,GILBERT,LI,GILBERT  LI,8/24/1978,M,M,gilbert2@adventure-works.com,"$10,000 ",0,Partial College,Manual,Y
24000,MR.,RANDY,YANG,RANDY  YANG,9/27/1978,S,M,randy6@adventure-works.com,"$10,000 ",0,Partial College,Manual,N
24001,MR.,ARTHUR,RAMAN,ARTHUR  RAMAN,09-11-1977,S,M,arthur14@adventure-works.com,"$10,000 ",0,High School,Manual,N
24002,MR.,THOMAS,HARRIS,THOMAS  HARRIS,5/27/1977,M,M,thomas75@adventure-works.com,"$10,000 ",0,High School,Manual,N
24003,MR.,WARREN,KUMAR,WARREN  KUMAR,12/20/1977,S,M,warren16@adventure-works.com,"$10,000 ",0,High School,Manual,Y
24004,MR.,CÉSAR,RAMAN,CÉSAR  RAMAN,05-02-1976,M,M,césar11@adventure-works.com,"$10,000 ",0,High School,Manual,Y
24005,MR.,JULIO,JIMENEZ,JULIO  JIMENEZ,05-07-1979,S,M,julio5@adventure-works.com,"$20,000 ",0,Bachelors,Clerical,N
24006,MR.,PETER,DENG,PETER  DENG,10-04-1979,S,M,peter9@adventure-works.com,"$20,000 ",0,Bachelors,Clerical,Y
24008,MS.,MONIQUE,MUNOZ,MONIQUE  MUNOZ,1/17/1979,M,F,monique3@adventure-works.com,"$20,000 ",0,Bachelors,Clerical,N
24009,MS.,ALISON,ANAND,ALISON  ANAND,9/13/1977,S,F,alison23@adventure-works.com,"$20,000 ",0,Partial College,Manual,N
24010,MR.,WALTER,ALVAREZ,WALTER  ALVAREZ,8/24/1961,S,M,walter17@adventure-works.com,"$20,000 ",1,Partial College,Manual,N
24011,MRS.,MORGAN,THOMPSON,MORGAN  THOMPSON,06-06-1961,S,F,morgan37@adventure-works.com,"$30,000 ",3,Graduate Degree,Clerical,Y
24012,MR.,JAMES,LEWIS,JAMES  LEWIS,05-12-1960,S,M,james94@adventure-works.com,"$10,000 ",1,High School,Manual,N
24013,MR.,JAY,RUIZ,JAY  RUIZ,11/23/1960,M,M,jay31@adventure-works.com,"$10,000 ",1,High School,Manual,Y
24014,MR.,GEOFFREY,KOVÁR,GEOFFREY  KOVÁR,04-12-1960,M,M,geoffrey4@adventure-works.com,"$20,000 ",1,Partial College,Manual,Y
24015,MRS.,JENNA,HALL,JENNA  HALL,3/16/1960,S,F,jenna21@adventure-works.com,"$20,000 ",1,Partial College,Manual,N
24016,MRS.,KARLA,SHARMA,KARLA  SHARMA,5/22/1959,S,F,karla10@adventure-works.com,"$10,000 ",1,High School,Manual,Y
24017,MRS.,REBEKAH,LOPEZ,REBEKAH  LOPEZ,11/26/1959,S,F,rebekah16@adventure-works.com,"$20,000 ",2,Partial College,Manual,Y
24018,MRS.,BARBARA,GAO,BARBARA  GAO,4/24/1959,S,F,barbara24@adventure-works.com,"$20,000 ",2,Partial College,Manual,Y
24019,MRS.,BARBARA,RAJI,BARBARA  RAJI,10/20/1959,M,F,barbara49@adventure-works.com,"$20,000 ",2,Partial College,Manual,N
24020,MR.,FRANCISCO,RAMAN,FRANCISCO  RAMAN,6/22/1959,S,M,francisco13@adventure-works.com,"$20,000 ",2,Partial College,Manual,N
24021,MR.,CLINTON,MUNOZ,CLINTON  MUNOZ,5/13/1958,S,M,clinton4@adventure-works.com,"$20,000 ",2,Partial College,Manual,N
24022,MR.,DALE,BECK,DALE  BECK,5/14/1958,M,M,dale18@adventure-works.com,"$20,000 ",2,Partial College,Manual,N
24023,MRS.,BONNIE,NARA,BONNIE  NARA,3/21/1958,S,F,bonnie22@adventure-works.com,"$20,000 ",2,Partial College,Manual,N
24024,MRS.,MARIE,MALHOTRA,MARIE  MALHOTRA,10/24/1958,M,F,marie9@adventure-works.com,"$30,000 ",1,Graduate Degree,Clerical,Y
24025,MR.,EUGENE,ZENG,EUGENE  ZENG,01-02-1960,M,M,eugene25@adventure-works.com,"$30,000 ",3,Graduate Degree,Clerical,Y
24026,MRS.,JILL,SERRANO,JILL  SERRANO,03-08-1960,M,F,jill24@adventure-works.com,"$30,000 ",3,Bachelors,Clerical,N
24027,MR.,OMAR,TANG,OMAR  TANG,4/22/1960,M,M,omar24@adventure-works.com,"$30,000 ",3,Bachelors,Clerical,Y
24028,MR.,ADAM,HAYES,ADAM  HAYES,12-07-1970,S,M,adam19@adventure-works.com,"$20,000 ",0,Partial College,Manual,N
24029,MS.,HALEY,HOWARD,HALEY  HOWARD,06-06-1970,S,F,haley12@adventure-works.com,"$20,000 ",0,Partial College,Manual,Y
24030,MS.,DEB,WAGNER,DEB  WAGNER,3/16/1970,S,F,deb6@adventure-works.com,"$20,000 ",0,Partial College,Manual,N
24031,MS.,TAMMY,SURI,TAMMY  SURI,4/25/1970,M,F,tammy1@adventure-works.com,"$20,000 ",0,Partial College,Manual,N
24032,MR.,MICAH,MA,MICAH  MA,5/28/1969,M,M,micah3@adventure-works.com,"$10,000 ",2,High School,Manual,Y
24033,MS.,KATHERINE,REED,KATHERINE  REED,5/14/1970,S,F,katherine6@adventure-works.com,"$30,000 ",0,Bachelors,Clerical,Y
24034,MR.,PEDRO,RUIZ,PEDRO  RUIZ,05-06-1970,M,M,pedro22@adventure-works.com,"$30,000 ",0,Bachelors,Clerical,Y
24035,MRS.,JACLYN,WU,JACLYN  WU,04-08-1919,S,F,jaclyn7@adventure-works.com,"$10,000 ",3,Bachelors,Clerical,N
24036,MR.,JAY,VAZQUEZ,JAY  VAZQUEZ,12/27/1969,S,M,jay44@adventure-works.com,"$20,000 ",0,Partial College,Manual,N
24037,MR.,RAMON,GUO,RAMON  GUO,10/17/1969,S,M,ramon15@adventure-works.com,"$20,000 ",0,Partial College,Manual,N
24038,MR.,EVAN,TURNER,EVAN  TURNER,03-07-1969,S,M,evan29@adventure-works.com,"$30,000 ",0,Bachelors,Clerical,N
24039,MS.,CASSIE,XU,CASSIE  XU,4/13/1969,M,F,cassie3@adventure-works.com,"$40,000 ",0,Graduate Degree,Clerical,N
24040,MS.,JENNIFER,BELL,JENNIFER  BELL,09-10-1969,S,F,jennifer59@adventure-works.com,"$60,000 ",0,Graduate Degree,Skilled Manual,Y
24041,MR.,CHAD,TANG,CHAD  TANG,10-01-1951,M,M,chad5@adventure-works.com,"$10,000 ",4,High School,Manual,Y
24043,MR.,CHARLES,KELLY,CHARLES  KELLY,02-10-1968,M,M,charles49@adventure-works.com,"$10,000 ",2,High School,Manual,Y
24044,MR.,ARTURO,KUMAR,ARTURO  KUMAR,05-12-1968,S,M,arturo32@adventure-works.com,"$10,000 ",3,High School,Manual,Y
24045,MR.,SHANNON,MARTIN,SHANNON  MARTIN,2/17/1968,M,M,shannon22@adventure-works.com,"$10,000 ",3,High School,Manual,Y
24046,MRS.,CRISTINA,CHANDER,CRISTINA  CHANDER,10/23/1968,S,F,cristina14@adventure-works.com,"$10,000 ",3,High School,Manual,Y
24047,MR.,CLARENCE,YUAN,CLARENCE  YUAN,02-10-1968,S,M,clarence21@adventure-works.com,"$20,000 ",1,Partial College,Manual,N
24048,MR.,GREGORY,TANG,GREGORY  TANG,4/20/1968,M,M,gregory8@adventure-works.com,"$20,000 ",1,Partial College,Manual,Y
24049,MR.,BYRON,GOMEZ,BYRON  GOMEZ,9/16/1968,S,M,byron1@adventure-works.com,"$20,000 ",1,Partial College,Manual,Y
24050,MR.,CLARENCE,NATH,CLARENCE  NATH,8/13/1968,S,M,clarence33@adventure-works.com,"$20,000 ",1,Partial College,Manual,N
24051,MRS.,COLLEEN,NATH,COLLEEN  NATH,06-03-1968,M,F,colleen41@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y
24052,MRS.,PRISCILLA,GOEL,PRISCILLA  GOEL,7/22/1968,S,F,priscilla18@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,N
24053,MR.,JOSE,ALLEN,JOSE  ALLEN,05-12-1968,M,M,jose82@adventure-works.com,"$40,000 ",0,Bachelors,Clerical,Y
24054,MR.,GERALD,HERNANDEZ,GERALD  HERNANDEZ,2/16/1967,S,M,gerald12@adventure-works.com,"$10,000 ",3,Partial High School,Manual,Y
24055,MR.,LOUIS,GOEL,LOUIS  GOEL,6/16/1967,S,M,louis35@adventure-works.com,"$10,000 ",3,Partial High School,Manual,Y
24056,MRS.,TAMARA,LIN,TAMARA  LIN,06-12-1967,S,F,tamara38@adventure-works.com,"$20,000 ",1,Partial College,Manual,N
24057,MR.,RICKY,ALVAREZ,RICKY  ALVAREZ,4/25/1967,M,M,ricky4@adventure-works.com,"$20,000 ",1,Partial College,Manual,Y
24058,MR.,ALVIN,LAL,ALVIN  LAL,5/24/1967,S,M,alvin31@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,N
24059,MRS.,TABITHA,NAVARRO,TABITHA  NAVARRO,4/22/1967,S,F,tabitha30@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,N
24060,MRS.,BONNIE,DENG,BONNIE  DENG,02-02-1967,S,F,bonnie6@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,N
24061,MR.,KELVIN,LUO,KELVIN  LUO,3/13/1966,M,M,kelvin3@adventure-works.com,"$10,000 ",4,Partial High School,Manual,Y
24062,MRS.,CRYSTAL,CAI,CRYSTAL  CAI,08-08-1966,M,F,crystal0@adventure-works.com,"$10,000 ",5,Partial High School,Manual,Y
24063,MR.,MICHEAL,SUAREZ,MICHEAL  SUAREZ,11-07-1966,S,M,micheal15@adventure-works.com,"$20,000 ",1,High School,Manual,Y
24064,MR.,STANLEY,FERNANDEZ,STANLEY  FERNANDEZ,10-06-1966,M,M,stanley17@adventure-works.com,"$20,000 ",1,High School,Manual,Y
24066,MS.,BRITTNEY,WEST,BRITTNEY  WEST,7/19/1967,M,F,brittney1@adventure-works.com,"$40,000 ",0,Bachelors,Clerical,N
24067,MS.,CAROLYN,RAMAN,CAROLYN  RAMAN,6/20/1967,S,F,carolyn11@adventure-works.com,"$40,000 ",0,Bachelors,Clerical,N
24068,MR.,EDWIN,YANG,EDWIN  YANG,2/15/1967,M,M,edwin5@adventure-works.com,"$40,000 ",0,Bachelors,Clerical,N
24069,MR.,JESSIE,CHEN,JESSIE  CHEN,4/27/1967,M,M,jessie8@adventure-works.com,"$40,000 ",0,Bachelors,Clerical,Y
24071,MR.,VICTOR,SUAREZ,VICTOR  SUAREZ,2/26/1966,M,M,victor19@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y
24072,MR.,RANDY,HE,RANDY  HE,03-06-1966,M,M,randy21@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y
24073,MRS.,GRACE,TAYLOR,GRACE  TAYLOR,5/26/1965,M,F,grace8@adventure-works.com,"$10,000 ",5,Partial High School,Manual,Y
24074,MRS.,GRACE,ALEXANDER,GRACE  ALEXANDER,07-09-1965,S,F,grace65@adventure-works.com,"$10,000 ",4,Partial High School,Manual,N
24075,MRS.,PETER,SADDOW,PETER  SADDOW,9/16/1965,M,F,peter5@adventure-works.com,"$10,000 ",4,Partial High School,Manual,Y
24076,MR.,CASEY,HERNANDEZ,CASEY  HERNANDEZ,10/17/1965,M,M,casey27@adventure-works.com,"$10,000 ",4,Partial High School,Manual,Y
24077,MR.,TONY,RAI,TONY  RAI,3/19/1965,M,M,tony20@adventure-works.com,"$20,000 ",2,High School,Manual,Y
24078,MR.,NEIL,MARTIN,NEIL  MARTIN,6/21/1965,M,M,neil1@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y
24079,MR.,ANDRE,RAMAN,ANDRE  RAMAN,10-05-1964,M,M,andre12@adventure-works.com,"$10,000 ",3,Partial High School,Manual,Y
24080,MR.,BILLY,SERRANO,BILLY  SERRANO,4/20/1964,M,M,billy17@adventure-works.com,"$10,000 ",3,Partial High School,Manual,Y
24081,MRS.,ALEXIS,HUGHES,ALEXIS  HUGHES,02-01-1929,M,F,alexis34@adventure-works.com,"$10,000 ",4,High School,Manual,N
24082,MRS.,REGINA,RODRIGUEZ,REGINA  RODRIGUEZ,12/13/1964,M,F,regina18@adventure-works.com,"$20,000 ",2,High School,Manual,Y
24083,MR.,MAX,MORENO,MAX  MORENO,1/13/1964,M,M,max7@adventure-works.com,"$20,000 ",3,High School,Manual,Y
24084,MR.,JONATHON,JIMENEZ,JONATHON  JIMENEZ,11/22/1964,M,M,jonathon2@adventure-works.com,"$20,000 ",3,High School,Manual,Y
24085,MRS.,AUTUMN,GAO,AUTUMN  GAO,12/20/1964,M,F,autumn14@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y
24086,MR.,DAKOTA,GONZALES,DAKOTA  GONZALES,10-07-1964,M,M,dakota13@adventure-works.com,"$30,000 ",2,Partial College,Manual,Y
24087,MRS.,HANNAH,WILSON,HANNAH  WILSON,09-10-1964,S,F,hannah7@adventure-works.com,"$30,000 ",2,Partial College,Manual,N
24088,MR.,DAMIEN,HE,DAMIEN  HE,4/16/1963,M,M,damien14@adventure-works.com,"$20,000 ",3,High School,Manual,Y
24090,MS.,CASSANDRA,PEREZ,CASSANDRA  PEREZ,04-06-1966,S,F,cassandra22@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
24091,MR.,DWAYNE,MUNOZ,DWAYNE  MUNOZ,07-03-1966,M,M,dwayne6@adventure-works.com,"$40,000 ",0,Bachelors,Professional,Y
24092,MS.,JILLIAN,GONZALEZ,JILLIAN  GONZALEZ,11/26/1966,M,F,jillian19@adventure-works.com,"$40,000 ",0,Bachelors,Professional,Y
24093,MS.,CLAUDIA,HE,CLAUDIA  HE,3/15/1966,S,F,claudia16@adventure-works.com,"$80,000 ",0,Graduate Degree,Skilled Manual,N
24094,MR.,JULIO,DIAZ,JULIO  DIAZ,6/20/1962,S,M,julio2@adventure-works.com,"$30,000 ",1,Partial College,Clerical,Y
24095,MRS.,JULIE,ANDERSEN,JULIE  ANDERSEN,3/19/1962,S,F,julie18@adventure-works.com,"$30,000 ",1,Partial College,Clerical,N
24096,MRS.,DIANA,VAZQUEZ,DIANA  VAZQUEZ,9/22/1934,M,F,diana14@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y
24097,MR.,FRANCISCO,FERNANDEZ,FRANCISCO  FERNANDEZ,05-02-1934,M,M,francisco17@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y
24098,MRS.,OLIVIA,HOWARD,OLIVIA  HOWARD,7/19/1965,S,F,olivia37@adventure-works.com,"$30,000 ",2,Partial College,Clerical,Y
24099,MRS.,SARAH,SMITH,SARAH  SMITH,9/18/1965,M,F,sarah2@adventure-works.com,"$30,000 ",2,Partial College,Clerical,Y
24100,MRS.,JENNY,HE,JENNY  HE,3/27/1965,M,F,jenny20@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
24101,MRS.,KAITLYN,ANDERSON,KAITLYN  ANDERSON,04-02-1965,M,F,kaitlyn32@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
24102,MR.,ANDY,TORRES,ANDY  TORRES,4/15/1964,M,M,andy16@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,N
24103,MR.,BILLY,DOMINGUEZ,BILLY  DOMINGUEZ,08-02-1964,M,M,billy14@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
24104,MRS.,ROBYN,ORTEGA,ROBYN  ORTEGA,07-04-1964,M,F,robyn18@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
24105,MRS.,CAROLYN,SANCHEZ,CAROLYN  SANCHEZ,4/24/1963,M,F,carolyn20@adventure-works.com,"$30,000 ",3,Partial College,Clerical,Y
24106,MR.,KELVIN,SHAN,KELVIN  SHAN,12-01-1963,S,M,kelvin7@adventure-works.com,"$30,000 ",3,Partial College,Clerical,N
24107,MR.,JONATHAN,JENKINS,JONATHAN  JENKINS,04-05-1963,M,M,jonathan6@adventure-works.com,"$30,000 ",3,Partial College,Clerical,Y
24108,MS.,TONYA,LAL,TONYA  LAL,2/16/1977,S,F,tonya8@adventure-works.com,"$20,000 ",0,High School,Manual,N
24109,MR.,EDDIE,SUAREZ,EDDIE  SUAREZ,6/18/1977,S,M,eddie19@adventure-works.com,"$20,000 ",0,High School,Manual,N
24110,MRS.,KAYLEE,BROOKS,KAYLEE  BROOKS,02-11-1979,S,F,kaylee0@adventure-works.com,"$20,000 ",4,High School,Manual,Y
24111,MR.,CAMERON,LONG,CAMERON  LONG,1/15/1978,S,M,cameron4@adventure-works.com,"$20,000 ",0,High School,Manual,N
24112,MRS.,MARY,FOSTER,MARY  FOSTER,10/23/1963,M,F,mary41@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
24113,MRS.,STEPHANIE,GREEN,STEPHANIE  GREEN,06-08-1962,S,F,stephanie59@adventure-works.com,"$30,000 ",1,Partial College,Clerical,N
24114,MRS.,KRISTIN,YUAN,KRISTIN  YUAN,4/27/1962,M,F,kristin9@adventure-works.com,"$30,000 ",1,Partial College,Clerical,N
24115,MR.,GARY,CARLSON,GARY  CARLSON,03-10-1962,M,M,gary29@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
24116,MR.,PEDRO,MARTINEZ,PEDRO  MARTINEZ,11/27/1962,M,M,pedro17@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
24117,MR.,SHANNON,GILL,SHANNON  GILL,3/20/1978,M,M,shannon35@adventure-works.com,"$30,000 ",3,Partial College,Clerical,Y
24118,MS.,DONNA,CHANDE,DONNA  CHANDE,3/16/1977,M,F,donna13@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
24119,MR.,EMMANUEL,KAPOOR,EMMANUEL  KAPOOR,03-12-1977,S,M,emmanuel1@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
24120,MS.,KAITLYN,ALLEN,KAITLYN  ALLEN,5/18/1977,S,F,kaitlyn22@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
24121,MS.,VALERIE,LIU,VALERIE  LIU,03-12-1977,S,F,valerie5@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
24122,MS.,MICHELE,BLANCO,MICHELE  BLANCO,6/18/1976,S,F,michele49@adventure-works.com,"$20,000 ",0,High School,Manual,N
24123,MS.,HEATHER,HU,HEATHER  HU,05-03-1976,S,F,heather19@adventure-works.com,"$20,000 ",0,High School,Manual,N
24124,MR.,ERIK,VAZQUEZ,ERIK  VAZQUEZ,05-04-1976,S,M,erik15@adventure-works.com,"$20,000 ",0,High School,Manual,N
24125,MS.,TIFFANY,XU,TIFFANY  XU,5/20/1976,S,F,tiffany12@adventure-works.com,"$20,000 ",0,High School,Manual,N
24126,MR.,PEDRO,MEHTA,PEDRO  MEHTA,12-04-1976,S,M,pedro14@adventure-works.com,"$20,000 ",0,High School,Manual,N
24127,MR.,JAMES,WASHINGTON,JAMES  WASHINGTON,4/20/1976,S,M,james29@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
24128,MS.,KIMBERLY,RAMIREZ,KIMBERLY  RAMIREZ,09-09-1976,S,F,kimberly10@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
24129,MR.,JAMIE,GUTIERREZ,JAMIE  GUTIERREZ,04-07-1974,S,M,jamie33@adventure-works.com,"$10,000 ",0,Partial High School,Manual,Y
24130,MS.,TANYA,NAVARRO,TANYA  NAVARRO,01-03-1974,M,F,tanya6@adventure-works.com,"$10,000 ",0,Partial High School,Manual,Y
24131,MS.,FELICIA,RUBIO,FELICIA  RUBIO,06-01-1974,M,F,felicia19@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
24132,MR.,DEVON,TANG,DEVON  TANG,12/27/1974,S,M,devon3@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
24133,MS.,CARLA,PATEL,CARLA  PATEL,07-02-1974,S,F,carla6@adventure-works.com,"$20,000 ",0,Partial High School,Manual,Y
24134,MR.,EDGAR,KAPOOR,EDGAR  KAPOOR,05-12-1974,S,M,edgar1@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
24135,MR.,MARTIN,MARTINEZ,MARTIN  MARTINEZ,09-02-1975,S,M,martin22@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
24136,MS.,ALISHA,HU,ALISHA  HU,07-02-1975,S,F,alisha21@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
24137,MS.,TARA,SHARMA,TARA  SHARMA,12/16/1975,S,F,tara9@adventure-works.com,"$30,000 ",0,Partial College,Clerical,Y
24138,MRS.,KRISTY,GUTIERREZ,KRISTY  GUTIERREZ,05-06-1975,M,F,kristy10@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
24139,MR.,ANDREW,WILLIAMS,ANDREW  WILLIAMS,5/27/1973,M,M,andrew11@adventure-works.com,"$10,000 ",0,Partial High School,Manual,Y
24140,MR.,ALVIN,LIN,ALVIN  LIN,1/23/1976,S,M,alvin8@adventure-works.com,"$10,000 ",0,Graduate Degree,Manual,N
24141,MRS.,MISTY,NATH,MISTY  NATH,9/21/1962,S,F,misty20@adventure-works.com,"$10,000 ",1,Graduate Degree,Manual,Y
24142,MR.,CHRISTIAN,DAVIS,CHRISTIAN  DAVIS,6/27/1962,M,M,christian36@adventure-works.com,"$10,000 ",1,Graduate Degree,Manual,Y
24143,MR.,STANLEY,MEHTA,STANLEY  MEHTA,08-09-1962,M,M,stanley15@adventure-works.com,"$10,000 ",1,Graduate Degree,Manual,Y
24144,MR.,GERALD,SANCHEZ,GERALD  SANCHEZ,10-07-1962,M,M,gerald6@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,Y
24145,MRS.,CHERYL,SERRANO,CHERYL  SERRANO,1/20/1962,S,F,cheryl19@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,Y
24146,MR.,CRAIG,SUAREZ,CRAIG  SUAREZ,07-06-1961,S,M,craig18@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,Y
24147,MRS.,KATHLEEN,HERNANDEZ,KATHLEEN  HERNANDEZ,10/18/1935,M,F,kathleen5@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,N
24148,MRS.,BRITTNEY,ZHOU,BRITTNEY  ZHOU,4/20/1956,S,F,brittney7@adventure-works.com,"$10,000 ",2,Partial College,Manual,N
24149,MR.,RICHARD,SIMMONS,RICHARD  SIMMONS,09-08-1956,M,M,richard70@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y
24150,MR.,JACK,CAMPBELL,JACK  CAMPBELL,3/24/1955,M,M,jack42@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y
24151,MR.,JON,SHAN,JON  SHAN,8/22/1955,S,M,jon6@adventure-works.com,"$20,000 ",1,Bachelors,Clerical,N
